sample	unit	lib	platform	fq1	fq2
24x1074	 P36454P3   	P36454_335	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_335/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_335_S333_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_335/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_335_S333_L002_R2_001.fastq.gz
24x18	 P36454P2   	P36454_209	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_209/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_209_S213_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_209/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_209_S213_L004_R2_001.fastq.gz
24x18	 P36454P2   	P36454_209	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_209/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_209_S213_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_209/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_209_S213_L002_R2_001.fastq.gz
24x18	 P36454P2   	P36454_209	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_209/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_209_S213_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_209/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_209_S213_L003_R2_001.fastq.gz
L24x132	 P36454P2   	P36454_208	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_208/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_208_S212_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_208/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_208_S212_L002_R2_001.fastq.gz
L24x132	 P36454P2   	P36454_208	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_208/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_208_S212_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_208/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_208_S212_L004_R2_001.fastq.gz
L24x132	 P36454P2   	P36454_208	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_208/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_208_S212_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_208/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_208_S212_L003_R2_001.fastq.gz
24x1475	 P36454P3   	P36454_372	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_372/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_372_S370_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_372/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_372_S370_L002_R2_001.fastq.gz
24x1475	 P36454P3   	P36454_372	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_372/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_372_S370_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_372/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_372_S370_L003_R2_001.fastq.gz
24x1475	 P36454P3   	P36454_372	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_372/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_372_S370_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_372/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_372_S370_L004_R2_001.fastq.gz
22x875	 P36454P2   	P36454_229	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_229/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_229_S233_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_229/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_229_S233_L003_R2_001.fastq.gz
22x875	 P36454P2   	P36454_229	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_229/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_229_S233_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_229/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_229_S233_L004_R2_001.fastq.gz
22x875	 P36454P2   	P36454_229	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_229/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_229_S233_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_229/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_229_S233_L002_R2_001.fastq.gz
L23x581	 P36454P3   	P36454_391	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_391/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_391_S389_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_391/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_391_S389_L003_R2_001.fastq.gz
L23x581	 P36454P3   	P36454_391	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_391/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_391_S389_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_391/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_391_S389_L002_R2_001.fastq.gz
L23x581	 P36454P3   	P36454_391	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_391/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_391_S389_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_391/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_391_S389_L004_R2_001.fastq.gz
L24x113	 P36454P2   	P36454_213	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_213/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_213_S217_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_213/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_213_S217_L002_R2_001.fastq.gz
L24x113	 P36454P2   	P36454_213	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_213/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_213_S217_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_213/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_213_S217_L004_R2_001.fastq.gz
L24x113	 P36454P2   	P36454_213	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_213/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_213_S217_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_213/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_213_S217_L003_R2_001.fastq.gz
24x1476	 P36454P3   	P36454_373	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_373/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_373_S371_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_373/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_373_S371_L004_R2_001.fastq.gz
24x1476	 P36454P3   	P36454_373	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_373/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_373_S371_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_373/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_373_S371_L002_R2_001.fastq.gz
24x1476	 P36454P3   	P36454_373	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_373/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_373_S371_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_373/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_373_S371_L003_R2_001.fastq.gz
22x308	 P36454P1   	P36454_145	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_145/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_145_S155_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_145/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_145_S155_L004_R2_001.fastq.gz
22x308	 P36454P1   	P36454_145	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_145/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_145_S155_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_145/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_145_S155_L002_R2_001.fastq.gz
22x308	 P36454P1   	P36454_145	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_145/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_145_S155_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_145/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_145_S155_L003_R2_001.fastq.gz
L23x499	 P36454P1   	P36454_183	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_183/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_183_S193_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_183/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_183_S193_L003_R2_001.fastq.gz
L23x499	 P36454P1   	P36454_183	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_183/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_183_S193_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_183/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_183_S193_L004_R2_001.fastq.gz
L23x499	 P36454P1   	P36454_183	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_183/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_183_S193_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_183/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_183_S193_L002_R2_001.fastq.gz
L24x256	 P36454P2   	P36454_204	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_204/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_204_S208_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_204/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_204_S208_L003_R2_001.fastq.gz
L24x256	 P36454P2   	P36454_204	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_204/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_204_S208_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_204/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_204_S208_L002_R2_001.fastq.gz
L24x256	 P36454P2   	P36454_204	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_204/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_204_S208_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_204/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_204_S208_L004_R2_001.fastq.gz
24x1457	 P36454P3   	P36454_370	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_370/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_370_S368_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_370/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_370_S368_L003_R2_001.fastq.gz
24x1457	 P36454P3   	P36454_370	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_370/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_370_S368_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_370/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_370_S368_L002_R2_001.fastq.gz
24x1457	 P36454P3   	P36454_370	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_370/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_370_S368_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_370/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_370_S368_L004_R2_001.fastq.gz
24x1799	 P36454P3   	P36454_379	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_379/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_379_S377_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_379/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_379_S377_L003_R2_001.fastq.gz
24x1799	 P36454P3   	P36454_379	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_379/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_379_S377_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_379/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_379_S377_L004_R2_001.fastq.gz
24x1799	 P36454P3   	P36454_379	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_379/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_379_S377_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_379/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_379_S377_L002_R2_001.fastq.gz
L23x6	 P36454P1   	P36454_181	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_181/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_181_S191_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_181/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_181_S191_L004_R2_001.fastq.gz
L23x6	 P36454P1   	P36454_181	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_181/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_181_S191_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_181/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_181_S191_L002_R2_001.fastq.gz
L23x6	 P36454P1   	P36454_181	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_181/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_181_S191_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_181/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_181_S191_L003_R2_001.fastq.gz
L24x106	 P36454P2   	P36454_207	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_207/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_207_S211_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_207/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_207_S211_L002_R2_001.fastq.gz
L24x106	 P36454P2   	P36454_207	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_207/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_207_S211_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_207/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_207_S211_L004_R2_001.fastq.gz
L24x106	 P36454P2   	P36454_207	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_207/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_207_S211_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_207/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_207_S211_L003_R2_001.fastq.gz
L23x453	 P36454P1   	P36454_193	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_193/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_193_S203_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_193/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_193_S203_L002_R2_001.fastq.gz
L23x453	 P36454P1   	P36454_193	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_193/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_193_S203_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_193/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_193_S203_L003_R2_001.fastq.gz
L23x453	 P36454P1   	P36454_193	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_193/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_193_S203_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_193/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_193_S203_L004_R2_001.fastq.gz
